Ensembl_ID,HVG_score,DE_global_score,PCA_combined_score,HVG_norm,DE_norm,PCA_norm,Combined_score,Combined_score_prob
ENSMUSG00000062646,1.0709568,48.271362,0.000726322243768,0.49371373510887284,0.2665336710459545,0.17392802144541294,0.9341754276002403,4.697542554722771e-05
ENSMUSG00000087561,-1.3505368,157.81596,1.3488001063051648e-05,0.2471582586207513,0.6837207574562529,0.0032194585541722577,0.9340984746311765,4.697155593306093e-05
ENSMUSG00000021180,1.1648306,0.0,0.0014536776866376,0.5032719265857162,0.08269814435173264,0.34811410135681986,0.9340841722942687,4.6970836733708524e-05
ENSMUSG00000032691,2.4862707,0.019091872,0.0008914885584565,0.6378204108377541,0.08277085339078356,0.21348182305786811,0.9340730872864058,4.6970279319173564e-05
ENSMUSG00000015647,1.4618955,39.671864,0.0006963466973937,0.5335189517966835,0.23378354387664224,0.16674951887513936,0.9340520145484651,4.696921966720353e-05
ENSMUSG00000048040,-0.19403176,-7.655823,0.0021529083556127,0.3649131233034884,0.053541886993949,0.5155648991429566,0.934019909440394,4.696760524761025e-05
ENSMUSG00000026686,0.9390303,76.030945,0.0003401843321735,0.48028103346187684,0.37225261806089405,0.08145624607728437,0.9339898976000552,4.696609608891295e-05
ENSMUSG00000039263,1.2062588,40.26489,0.0007951461071011,0.5074901287692961,0.2360420102330166,0.1904098654679926,0.9339420044703053,4.696368776164986e-05
ENSMUSG00000055184,0.6566802,93.19889,0.0001870030515221,0.4515322630988378,0.43763461849693797,0.04477260391299529,0.9339394855087712,4.696356109455233e-05
ENSMUSG00000029580,0.29273227,9.860868,0.0016668683768414,0.4144752354453204,0.12025204354442992,0.39916871428952955,0.9338959932792799,4.6961374068509905e-05
ENSMUSG00000041120,1.0696335,19.661692,0.0011806007179722,0.4935789972503723,0.15757727257106002,0.28271800491976634,0.9338742747411988,4.69602819421935e-05
ENSMUSG00000026843,0.4389987,61.399117,0.0007842820564051,0.4293680228319426,0.31652910632573183,0.1878081575667921,0.9337052867244664,4.695178430485061e-05
ENSMUSG00000005674,-0.6040373,75.096596,0.0010095340860841,0.3231665288555537,0.3686942651697695,0.2417512034689138,0.933611997494237,4.694709321454838e-05
ENSMUSG00000027748,-0.6098788,36.734356,0.0016218349912255,0.3225717497424041,0.22259640707390418,0.3883841811118784,0.9335523379281867,4.694409320681924e-05
ENSMUSG00000026918,-0.39412612,62.85692,0.0011142071906063,0.34453959835492537,0.32208096919468127,0.26681817440811073,0.9334387419577174,4.693838098308097e-05
ENSMUSG00000041828,1.252612,0.0035484142,0.0014125942345871,0.5122097924152167,0.08271165804942748,0.33827549283046854,0.9331969432951127,4.69262220301295e-05
ENSMUSG00000002103,0.14323282,51.559677,0.0010641158641079,0.3992532632999213,0.2790568130273535,0.25482237251255396,0.9331324488398287,4.6922978897851676e-05
ENSMUSG00000070348,0.7307366,0.94262236,0.001619241450132,0.4590726551068922,0.08628800531369081,0.38776308346203664,0.9331237438826196,4.6922541165219044e-05
ENSMUSG00000032744,1.8469281,21.66975,0.0008149235326155,0.5727228118260721,0.16522471371975905,0.19514613609724915,0.9330936616430804,4.692102846646673e-05
ENSMUSG00000027808,0.8284389,36.45675,0.0010122580301916,0.46902066286973965,0.22153917887256452,0.24240352985298713,0.9329633715952914,4.6914476773649056e-05
ENSMUSG00000016344,0.2887218,39.40257,0.0011945171747769,0.41406689104920413,0.23275797090180894,0.28605069883280504,0.9328755607838182,4.691006116806286e-05
ENSMUSG00000005397,1.9448355,0.0,0.001116905269931,0.5826917027860619,0.08269814435173264,0.2674643067296142,0.9328541538674087,4.690898471178036e-05
ENSMUSG00000026611,0.6243416,69.87429,0.0005671307414228,0.44823956022654493,0.34880575707114997,0.13580505966579076,0.9328503769634857,4.690879478849209e-05
ENSMUSG00000026276,0.033139776,104.03513,0.000274789153418,0.3880436351095153,0.4789031016150442,0.06579549871615074,0.9327422354407102,4.690335684407436e-05
ENSMUSG00000033060,-0.18396442,-0.031908937,0.0020220133569082,0.36593817569704745,0.08257662310193555,0.48421834509175776,0.9327331438907407,4.690289967145337e-05
ENSMUSG00000026889,-0.36840215,59.600178,0.0011517498849917,0.3471588023373419,0.30967806908846107,0.2758088471643428,0.9326457185901458,4.68985034514526e-05
ENSMUSG00000032300,1.7128475,0.22241968,0.0012111026608019,0.5590707806083091,0.08354520226196854,0.2900225681883467,0.9326385510586243,4.6898143028952286e-05
ENSMUSG00000042750,-1.0071764,-7.67372,0.0024930731396693,0.2821190724875119,0.053473728477492675,0.5970270932319504,0.9326198941969549,4.689720486039165e-05
ENSMUSG00000063087,0.017295426,-1.6398432,0.0019608752572053,0.3864303699479247,0.07645300384030605,0.4695770771602684,0.9324604509484992,4.6889187185953266e-05
ENSMUSG00000063406,0.9210117,12.918728,0.001344801333843,0.4784463870648561,0.13189752609073124,0.3220405423090975,0.9323844554646848,4.6885365719356765e-05
ENSMUSG00000024780,0.77050805,-3.4857948,0.0016692352584416,0.46312216769093273,0.06942292491611822,0.39973553183601923,0.9322806244430701,4.688014453040098e-05
ENSMUSG00000039005,1.8339689,24.79967,0.0007667366275652,0.5714033114437853,0.17714462788565266,0.18360640242775117,0.9321543417571891,4.6873794349553525e-05
ENSMUSG00000044627,-0.62798417,61.060833,0.0012367720136031,0.3207282684598834,0.3152407934475448,0.2961698294512359,0.9321388913586641,4.68730174194137e-05
ENSMUSG00000004455,0.97845024,11.512791,0.0013414486147912,0.48429475544315037,0.12654318848381033,0.32123763776716774,0.9320755816941284,4.686983386486393e-05
ENSMUSG00000001891,1.047338,0.029294623,0.0014946482287125,0.49130887866486744,0.08280970930920191,0.3579256703576881,0.9320442583317574,4.686825875569977e-05
ENSMUSG00000032118,0.24669263,0.29205897,0.0018306266128203,0.4097874983488682,0.08381041490618109,0.4383853111514926,0.9319832244065418,4.686518963771067e-05
ENSMUSG00000032875,-0.5926374,1.5997176,0.0021664924636298,0.324327261956982,0.08879047146605804,0.5188180026259752,0.9319357360490153,4.68628016645983e-05
ENSMUSG00000049612,0.42056087,0.011079938,0.0017606333314608,0.4274906906097732,0.0827403409286175,0.4216234165102048,0.9318544480485955,4.685871406145784e-05
ENSMUSG00000033389,-1.2169738,0.017283514,0.0024567062221487,0.26075758802066507,0.08276396648244685,0.5883179939002905,0.9318395484034024,4.685796482619349e-05
ENSMUSG00000038871,0.5753064,8.458725,0.0015603777063929,0.44324681645026964,0.11491215491842396,0.37366647516503704,0.9318254465337307,4.685725570742492e-05
ENSMUSG00000070645,1.124383,91.61471,3.9396220114456815e-06,0.49915356868842453,0.43160146441526,0.0009328258867301621,0.9316878589904146,4.6850337056809296e-05
ENSMUSG00000026854,-0.93660015,61.582615,0.0013575785475437,0.28930511706243656,0.3172279358196528,0.3251004118522945,0.9316334647343838,4.6847601817528883e-05
ENSMUSG00000024302,0.24711932,-1.751318,0.0018613554321208,0.40983094374813034,0.07602846581771756,0.44574420648489793,0.9316036160507458,4.684610086323862e-05
ENSMUSG00000063065,0.6953018,1.185849,0.0016236628083423,0.4554646984316149,0.0872143039640265,0.3888219042381594,0.9315009066338007,4.684093607467091e-05
ENSMUSG00000019852,-1.7342948,0.10423208,0.002673845591602,0.2080841778360123,0.08309509936877223,0.6403182311024554,0.93149750830724,4.6840765188313135e-05
ENSMUSG00000053113,1.8051466,0.0022205238,0.0011705644608043,0.5684686367826656,0.08270660094266766,0.2803145358728279,0.9314897735981611,4.684037624503789e-05
ENSMUSG00000043241,-0.08601075,67.2437,0.0009049325072852,0.37591177784929364,0.3387874796053815,0.21670136141144394,0.931400618866119,4.683589305981006e-05
ENSMUSG00000003418,-0.19220945,66.265335,0.0009654618026335,0.36509867015372954,0.33506149720873407,0.2311968337143993,0.9313570010768628,4.6833699719939186e-05
ENSMUSG00000023094,-0.0054648225,65.58732,0.0008965221608631,0.38411293086243403,0.3324793607313838,0.21468726323107856,0.9312795548248964,4.682980530082296e-05
ENSMUSG00000050751,-0.9193603,0.37396842,0.0023219819430466,0.29106047145665576,0.08412235694092178,0.5560544090522807,0.9312372374498582,4.6827677352857584e-05
ENSMUSG00000049327,0.49944824,11.171324,0.001546931557606,0.4355229699844719,0.12524275354282613,0.37044640996850076,0.9312121334957988,4.6826414989397774e-05
ENSMUSG00000072941,1.720492,15.155566,0.0009641848110954,0.5598491404354892,0.1404162476436812,0.23089102153923485,0.9311564096184053,4.682361288951764e-05
ENSMUSG00000010663,1.045515,-2.9742057,0.0015391874223483,0.4911232615591118,0.071371248886126,0.3685918551204327,0.9310863655656705,4.6820090693271566e-05
ENSMUSG00000022253,1.3393701,-0.03829072,0.0013672696437876,0.5210434662620954,0.082552318868733,0.32742122223642983,0.9310170073672583,4.681660298551418e-05
ENSMUSG00000009555,-0.36783138,60.793854,0.0011251361572345,0.3472169179025927,0.31422403686459827,0.26943542828736716,0.9308763830545581,4.680953162960371e-05
ENSMUSG00000064357,0.51959556,-18.554995,0.0020088541929676,0.43757436177116027,0.01203373511808282,0.4810670066310437,0.9306751035202867,4.6799410198984796e-05
ENSMUSG00000033871,-0.94148886,-2.2086196,0.0023699428827922,0.2888073506328816,0.07428688909373554,0.5675400288617567,0.9306342685883738,4.679735679632923e-05
ENSMUSG00000026634,-0.17000273,69.280876,0.0009045935958041,0.367359749196366,0.34654581306464516,0.21662019935662125,0.9305257616176323,4.67919004751985e-05
ENSMUSG00000021552,0.8251141,-0.00043496196,0.0015829958108601,0.46868213310933565,0.08269648785277145,0.3790830276783789,0.930461648640486,4.6788676525717954e-05
ENSMUSG00000043542,-1.0316025,39.0537,0.0017495412057578,0.27963201709151725,0.23142934254867045,0.4189670895203805,0.9300284491605681,4.67668928978096e-05
ENSMUSG00000040093,1.3109369,48.829136,0.000597644218597,0.5181484096019902,0.2686578845095469,0.14311238516330954,0.9299186792748466,4.6761373070439174e-05
ENSMUSG00000096094,-0.74178433,139.81871,2.3287113845321705e-05,0.3091411832521321,0.6151804512432735,0.005566136590180834,0.9298877710855863,4.675981883843895e-05
ENSMUSG00000034792,2.063585,0.05808542,0.0010530963360761,0.5947827277448832,0.08291935550750976,0.2521834311130638,0.9298855143654567,4.675970535826671e-05
ENSMUSG00000102717,1.2300072,88.138985,6.742126669253243e-06,0.5099081810316811,0.41836459457058334,0.0016039658432156112,0.92987674144548,4.675926420809618e-05
ENSMUSG00000030760,0.444678,1.6441575,0.0017160980605515,0.4299462868082004,0.08895971534243216,0.41095817115660094,0.9298641733072335,4.6758632213692315e-05
ENSMUSG00000073002,1.5082918,6.3344474,0.0011886555941961,0.5382430038667719,0.10682210576172652,0.28464697558653873,0.9297120852150372,4.6750984396547375e-05
ENSMUSG00000018930,2.424164,0.009752137,0.0008996811978994,0.631496732339655,0.08273528416232653,0.2154437850706308,0.9296758015726123,4.674915985750154e-05
ENSMUSG00000004709,1.6951847,74.73653,2.10653314292008e-05,0.5572723616200803,0.3673229982319383,0.005034067196497096,0.9296294270485158,4.674682789399702e-05
ENSMUSG00000028465,0.71906877,26.278166,0.001206218823217,0.45788464148371666,0.18277529749210172,0.28885299348841526,0.9295129324642337,4.674096991217806e-05
ENSMUSG00000109006,-2.0203652,2.082862,0.002755649986857,0.17895660806620262,0.09063046730548274,0.6599086350358819,0.9294957104075673,4.6740103893423124e-05
ENSMUSG00000008153,-1.3372718,4.8650384,0.0024200886586935,0.24850889543251695,0.10122604287366815,0.5795488702253446,0.9292838085315297,4.6729448313639046e-05
ENSMUSG00000022935,0.76394653,-0.40226528,0.0016100821292742,0.46245407643928277,0.08116616666236065,0.3855696219151255,0.9291898650167689,4.672472432234907e-05
ENSMUSG00000027009,0.4920086,55.225475,0.0008406446265501,0.4347654689177335,0.2930175524422602,0.20130578825551898,0.9290888096155125,4.671964270669359e-05
ENSMUSG00000035621,0.546268,0.062038112,0.0016944681082229,0.4402901385765588,0.08293440884732808,0.4057782599567546,0.9290028073806416,4.671531804618367e-05
ENSMUSG00000027605,0.24643527,43.282978,0.0011344355536669,0.4097612940601478,0.2475360260241913,0.2716624349400035,0.9289597550243426,4.6713153139359746e-05
ENSMUSG00000066595,-0.44821623,69.23184,0.0010169809784383,0.3390321657338584,0.3463590655084652,0.24353457499574635,0.92892580623807,4.67114460095907e-05
ENSMUSG00000085382,2.6171684,8.448613,0.000680249039405,0.6511483604944037,0.1148736446139927,0.16289447390600603,0.9289164790144024,4.6710976986013315e-05
ENSMUSG00000020411,0.86548233,0.024815185,0.0015587798681642,0.4727924095860656,0.0827926499222299,0.37328382706620405,0.9288688865744996,4.670858377907251e-05
ENSMUSG00000023909,0.8470419,-0.6065137,0.001576260100947,0.4709148126329719,0.08038831175395425,0.37746996914326375,0.9287730935301899,4.670376678336917e-05
ENSMUSG00000085591,1.9932283,58.638447,0.0001466797604237,0.5876190376601224,0.3060154352285928,0.03511603768473372,0.9287505105734488,4.67026311893772e-05
ENSMUSG00000028416,-0.5703785,26.771416,0.0017434020436032,0.32659365394562967,0.18465377926234727,0.41749689142104224,0.9287443246290192,4.6702320126419e-05
ENSMUSG00000005686,0.6552331,1.3245958,0.0016269590760185,0.451384919975558,0.08774270403393002,0.3896112898823923,0.9287389138918802,4.6702048045103094e-05
ENSMUSG00000049532,0.70032674,-0.014640571,0.0016288656901193,0.4559763357434064,0.08264238754336065,0.39006788320190044,0.9286866064886675,4.6699417744141845e-05
ENSMUSG00000025612,1.4023905,-0.40222752,0.0013360827048254,0.5274601773161622,0.08116631046666202,0.31995261703725786,0.9285791048200821,4.669401197507574e-05
ENSMUSG00000064115,0.40769383,-0.37522948,0.0017580981428178,0.4261805739205564,0.08126912917111687,0.4210162930248592,0.9284659961165325,4.668832425377056e-05
ENSMUSG00000059994,2.5058827,35.04347,0.0003027198761596,0.6398172965635248,0.21615687635608674,0.07248430973852721,0.9284584826581388,4.668794643618411e-05
ENSMUSG00000038806,-0.1769043,71.48612,0.0008635850235611,0.3666570341944077,0.3549442127665071,0.20679952294346277,0.9284007699043775,4.6685044324774046e-05
ENSMUSG00000042870,1.1123695,0.5665406,0.0014431731138121,0.4979303590888658,0.08485574432984513,0.3455984807210562,0.9283845841397671,4.668423041642459e-05
ENSMUSG00000027995,2.1676438,35.34798,0.0004412267181017,0.6053779517078052,0.21731656512214348,0.10565373752698265,0.9283482543569312,4.668240355718774e-05
ENSMUSG00000038375,-0.096401766,43.31154,0.0012770696340782,0.3748537688993316,0.2476448008773525,0.3058202481139773,0.9283188178906614,4.668092333143059e-05
ENSMUSG00000032737,1.7215322,1.5890782,0.0011667917178031,0.5599550531691188,0.08874995262379479,0.27941104457385646,0.92811605036677,4.667072707659393e-05
ENSMUSG00000021474,-0.5686602,0.0,0.0021654002514843,0.32676861054070366,0.08269814435173264,0.5185564411653149,0.9280231960577512,4.66660578564976e-05
ENSMUSG00000013973,0.08487895,74.92845,0.0006954866223538,0.39331169639973373,0.3680539018737944,0.1665435492888821,0.9279091475624102,4.6660322877345524e-05
ENSMUSG00000033955,-0.08891909,54.67798,0.0010913967530586,0.3756156518737843,0.29093248528199533,0.26135556223348766,0.9279036993892673,4.666004891354357e-05
ENSMUSG00000074466,0.6873862,34.435738,0.0010830045430878,0.45465873531459927,0.2138424040130662,0.2593458073455062,0.9278469466731716,4.665719507805315e-05
ENSMUSG00000041685,1.3667231,-0.0026554856,0.0013418214632471,0.5238285374051203,0.08268803126244578,0.32132692700198534,0.9278434956695514,4.66570215428061e-05
ENSMUSG00000030494,1.2444428,2.5111399,0.001353254020063,0.511378007851125,0.09226151084881586,0.32406477996596333,0.9277042986659041,4.665002195976415e-05
ENSMUSG00000036972,1.3472713,0.16573381,0.0013467943530384,0.5218479631770688,0.08332932111969685,0.32251782780168325,0.9276951120984489,4.664956000914677e-05
ENSMUSG00000030527,1.1881824,1.8297229,0.0013873865960369,0.5056495972001894,0.08966641827418752,0.3322388022606419,0.9275548177350188,4.664250524488162e-05
ENSMUSG00000032413,0.9208631,0.16138497,0.0015272078360785,0.47843125667433756,0.0833127590990953,0.3657230002960782,0.927467016069511,4.663809009920435e-05
ENSMUSG00000021384,2.4983454,0.0,0.0008588242591484,0.6390498517959922,0.08269814435173264,0.20565942163734166,0.9274074177850664,4.663509317304792e-05
ENSMUSG00000067299,-1.2955195,155.36513,5.048962191177836e-07,0.2527600973440045,0.6743870737725814,0.00011028248349964943,0.9272574536000856,4.662755215751895e-05
ENSMUSG00000027082,1.2524803,54.89094,0.0005149199886925,0.512196382775706,0.2917435171680399,0.12330170049460604,0.9272416004383519,4.662675497425261e-05
ENSMUSG00000104367,1.8250619,70.957504,1.5823345219445848e-05,0.5704964043889496,0.35293104394854435,0.0037787235570454756,0.9272061718945394,4.662497343421961e-05
ENSMUSG00000008763,-0.021000532,32.2641,0.0014157964345471,0.38253109134885716,0.20557198861606152,0.33904235126755444,0.9271454312324732,4.6621919063098005e-05
ENSMUSG00000051022,0.76575166,15.485468,0.0013478159998318,0.46263787402903195,0.1416726387089981,0.32276249036898913,0.9270730031070191,4.661827698269825e-05
ENSMUSG00000033386,1.1224487,30.349451,0.000959615500197,0.498956619062718,0.19828028411952037,0.22979676925709241,0.9270336724393307,4.661629922263613e-05
ENSMUSG00000042662,0.014341839,43.95752,0.0012143326090812,0.38612963694159586,0.25010493600952327,0.2907960717547299,0.9270306447058491,4.661614697171565e-05
ENSMUSG00000049791,1.5187446,1.7057954,0.0012454525335618,0.5393073036380515,0.08919445568000178,0.2982486284181253,0.9267503877361786,4.660205412574274e-05
ENSMUSG00000026851,-0.7330385,61.600147,0.0012501403112642,0.31003168004424997,0.31729470427864104,0.29937125096736433,0.9266976352902554,4.659940144561149e-05
ENSMUSG00000034868,0.5007589,-1.404469,0.0017275028357822,0.435656420843402,0.07734939744169711,0.4136893710248097,0.9266951893099089,4.659927844840533e-05
ENSMUSG00000100987,1.097255,91.13496,1.4198731086584462e-06,0.49639140695230854,0.429774395729451,0.0003293998891106407,0.9264952025708701,4.658922202656786e-05
ENSMUSG00000058318,-0.7374483,51.362206,0.0014138440848853,0.30958267603275175,0.2783047690868525,0.33857480525887446,0.9264622503784787,4.658756501096397e-05
ENSMUSG00000040990,0.35613438,-8.542223,0.0019003077399737,0.42093081205365923,0.050166141953613116,0.4550724515333307,0.9261694055406031,4.657283917845749e-05
ENSMUSG00000073609,-0.1197422,103.31202,0.0003237987616186,0.3724772555662757,0.47614922639379276,0.07753225220324457,0.926158734163313,4.6572302563519256e-05
ENSMUSG00000009585,1.8277313,-0.08459765,0.0011400177925211,0.5707682015925174,0.08237596463894883,0.272999261814229,0.9261434280456953,4.657153288860882e-05
ENSMUSG00000035949,-0.27963507,60.159416,0.0010779088888028,0.3561970296966293,0.31180785801543237,0.2581255070739002,0.9261303947859618,4.657087750536478e-05
ENSMUSG00000039515,-0.12965396,61.891563,0.0009858707580721,0.3714680442639473,0.318404526161171,0.23608434226030517,0.9259569126854235,4.656215388102524e-05
ENSMUSG00000032017,-0.46548405,0.26834854,0.0021085687259949,0.33727396344581145,0.08372011665880212,0.5049465056964487,0.9259405858010623,4.6561332876406544e-05
ENSMUSG00000054766,-0.49708444,62.115425,0.0011381591499736,0.3340564248102931,0.3192570769691806,0.2725541566562497,0.9258676584357234,4.6557665691507846e-05
ENSMUSG00000009549,-0.07599329,48.830044,0.0011698285402739,0.3769317514818899,0.26866134251552237,0.2801382986375486,0.9257313926349608,4.655081350530252e-05
ENSMUSG00000035357,0.38312718,5.4518204,0.0016633529267365,0.4236792077817126,0.10346072972639647,0.39832683913907924,0.9254667766471882,4.6537507173038835e-05
ENSMUSG00000013465,0.04716565,64.57585,0.0008657781306871,0.3894717437971585,0.3286273020265682,0.2073247252181534,0.92542377104188,4.653534461710921e-05
ENSMUSG00000104382,3.15277,35.94454,3.3270587301171465e-07,0.7056830938076779,0.21958849028151034,6.904657651519905e-05,0.9253406306657035,4.653116386643256e-05
ENSMUSG00000059873,2.4328358,54.174484,1.6165431114556213e-05,0.6323796914278019,0.2890149828848508,0.0038606458161643117,0.925255320128817,4.652687398826246e-05
ENSMUSG00000020388,1.6473541,0.021267008,0.0012110266924527,0.5524022697174163,0.08277913712788199,0.2900043753926865,0.9251857822379848,4.6523377244592066e-05
ENSMUSG00000042851,-0.570283,46.65513,0.0014119650551077,0.3266033777161177,0.2603784508766944,0.3381248177951034,0.9251066463879155,4.651939786328614e-05
ENSMUSG00000027282,0.07906531,51.811317,0.0010532922655976,0.39271975398025744,0.2800151529212503,0.25223035204508343,0.9249652589465911,4.6512288133114466e-05
ENSMUSG00000038301,-0.8953663,7.534821,0.0021714899891083,0.2935035306094266,0.11139358052114678,0.5200148031461213,0.9249119142766946,4.650960567273815e-05
ENSMUSG00000052560,0.061786417,-0.11385132,0.00188609750012,0.3909604242439318,0.0822645556459275,0.45166940286024804,0.9248943827501073,4.6508724092151035e-05
ENSMUSG00000024781,1.0622714,-3.6200397,0.0015163059174308,0.4928293912743527,0.06891166977694246,0.3631122238299476,0.9248532848812427,4.650665746759428e-05
ENSMUSG00000056128,0.29865164,111.96959,1.4331347602491695e-06,0.41507794324965214,0.5091205136104678,0.0003325757711726838,0.9245310326312928,4.6490452870333746e-05
ENSMUSG00000071604,1.2981676,-3.383337,0.0014105174556702,0.5168482447591346,0.06981312280667973,0.3377781486751127,0.924439516240927,4.648585092807005e-05
ENSMUSG00000026526,-0.51854146,72.88486,0.0009697607888799,0.33187167991147726,0.36027114148685846,0.23222634902110983,0.9243691704194456,4.648231355724876e-05
ENSMUSG00000068290,0.6796447,46.26473,0.0008836208802844,0.4538704989875519,0.25889166064232266,0.21159768232277454,0.9243598419526491,4.6481844471160084e-05
ENSMUSG00000057440,1.1095564,-1.6622384,0.001462509384119,0.4976439304107521,0.07636771448411547,0.35022910410867836,0.9242407490035459,4.64758558294141e-05
ENSMUSG00000045128,0.38603395,0.5969394,0.0017341516927962,0.4239751739004714,0.084971514409191,0.41528163014724223,0.9242283184569047,4.647523075386512e-05
ENSMUSG00000024548,0.09065407,-2.4353101,0.0019079325995885,0.39389971672874724,0.07342356629244237,0.45689844241467603,0.9242217254358657,4.647489922087913e-05
ENSMUSG00000104111,1.4803838,80.3022,1.1494803134544254e-06,0.5354014228533716,0.38851916576199946,0.00026464659483809057,0.924185235210209,4.64730642937039e-05
ENSMUSG00000026799,-0.29158393,62.277252,0.0010410522635465,0.3549804017151265,0.3198733751332627,0.249299133208008,0.9241529100563972,4.6471438809012993e-05
ENSMUSG00000050043,-0.7036888,54.843224,0.0013342409450437,0.3130200543551643,0.2915617966690049,0.31951155494078526,0.9240934059649544,4.6468446619393415e-05
ENSMUSG00000038811,2.0189998,0.007531554,0.0010484168941023,0.590243081127474,0.08272682734593563,0.2510628047926318,0.9240327132660415,4.6465394660120234e-05
ENSMUSG00000052423,-0.48954913,75.04006,0.0009215643157209,0.3348236669568491,0.36847895478890264,0.22068432399411542,0.9239869457398672,4.646309321977534e-05
ENSMUSG00000093966,4.4844775,-0.016523419,3.022531427658271e-07,0.8412770004797026,0.08263521694904917,6.175379860842581e-05,0.9239739712273601,4.646244079066163e-05
ENSMUSG00000026753,0.03688166,58.810196,0.000955732120053,0.38842463219023576,0.3066695201055475,0.2288667827275073,0.9239609350232905,4.646178525936033e-05
ENSMUSG00000048251,-0.21092314,0.0,0.0019959950457614,0.3631932499804939,0.08269814435173264,0.47798751576476955,0.9238789100969962,4.645766059957555e-05
ENSMUSG00000032532,-0.14912441,0.11972841,0.0019675275618694,0.369485571100612,0.0831541152297164,0.47117016192119965,0.923809848251528,4.645418779405734e-05
ENSMUSG00000007944,-0.9959588,2.895887,0.0022831265039595,0.28326124387836465,0.09372677271096456,0.5467493620024962,0.9237373785918255,4.6450543625089494e-05
ENSMUSG00000029832,0.69800115,7.5416923,0.0014889512531121,0.4557395451317912,0.11141974901944965,0.35656136648547176,0.9237206606367127,4.644970295530467e-05
ENSMUSG00000035237,1.4481812,0.4483649,0.0012827361557386,0.5321225674448102,0.08440568675633069,0.3071772589185766,0.9237055131197175,4.644894125569686e-05
ENSMUSG00000018398,0.23410141,0.021429192,0.0018055572398251,0.40850546553793415,0.08277975478563653,0.43238173222638976,0.9236669525499605,4.6447002220350644e-05
ENSMUSG00000029465,0.3152128,11.489237,0.0015884269574453,0.41676419370887124,0.12645348598078676,0.38038367118407385,0.9236013508737317,4.6443703410976726e-05
ENSMUSG00000048458,-0.21400511,31.343525,0.001497534271238,0.36287944507022196,0.20206609230456873,0.35861681584769933,0.92356235322249,4.644174239679427e-05
ENSMUSG00000019715,-0.053659808,62.126175,0.0009398100659121,0.3792057373789201,0.31929801701789856,0.2250537911260438,0.9235575455228624,4.6441500639486984e-05
ENSMUSG00000040536,-0.6720439,27.611517,0.0017514315940846,0.31624212498046717,0.18785320027332567,0.41941979711387356,0.9235151223676664,4.643936737231948e-05
ENSMUSG00000041936,0.49519008,17.735994,0.0014121671601706,0.4350894058950343,0.15024348932119005,0.33817321763727404,0.9235061128534984,4.643891432490514e-05
ENSMUSG00000026584,-0.2907557,78.18373,0.000784606635127,0.3550647317510563,0.38045123413338894,0.1878858872321774,0.9234018531166226,4.643367157781238e-05
ENSMUSG00000028149,0.28142712,29.150703,0.001320914107636,0.41332414974969034,0.19371500025714158,0.3163200622690515,0.9233592122758835,4.6431527364230826e-05
ENSMUSG00000032648,1.2773643,-2.818611,0.0014056706260894,0.51473006136025,0.07196381210456863,0.3366174366010442,0.9233113100658628,4.64291185803623e-05
ENSMUSG00000050526,1.0893147,90.459816,2.078643156796115e-06,0.4955829288915123,0.4272031931013908,0.00048716123313171164,0.9232732832260349,4.6427206383862204e-05
ENSMUSG00000028649,-0.4601831,21.655258,0.0017549283217168,0.3378137039816071,0.1651695227257106,0.4202571886323419,0.9232404153396596,4.642555360762372e-05
ENSMUSG00000004837,2.0259418,0.018232107,0.0010415595396741,0.5909499126953048,0.08276757908185461,0.2494206149965414,0.9231381067737008,4.642040897602558e-05
ENSMUSG00000027193,0.085886985,50.948765,0.0010561187256112,0.39341433410637144,0.2767302300466657,0.25290722879718824,0.9230517929502253,4.641606864714454e-05
ENSMUSG00000037523,1.1267279,46.130344,0.000688828723152,0.49939232543625034,0.2583798681412051,0.16494912475576598,0.9227213183332215,4.639945058451128e-05
ENSMUSG00000037110,-1.0836073,45.145664,0.0016441633364913,0.2743369098718783,0.2546298358461713,0.3937313424906589,0.9226980882087085,4.6398282447400977e-05
ENSMUSG00000020828,1.330774,0.014651003,0.0013352298732303,0.5201682149166285,0.08275394088908959,0.3197483821011872,0.9226705379069053,4.639689706826027e-05
ENSMUSG00000022051,0.679672,-0.025151748,0.00161257909071,0.45387327866225685,0.08260235702257337,0.38616759080152857,0.9226432264863589,4.639552370136947e-05
ENSMUSG00000027634,-0.34846765,42.81587,0.0013678246874071,0.3491885248796821,0.24575710283567456,0.32755414331814897,0.9224997710335057,4.63883099803212e-05
ENSMUSG00000036985,0.963948,-5.583828,0.0015794557272759,0.48281814336647794,0.061432824318916016,0.3782352533362255,0.9224862210216194,4.638762861196605e-05
ENSMUSG00000104283,-0.0077002947,37.830475,0.0013017640407974,0.38388531600792974,0.2267708410516433,0.31173403063162114,0.9223901876911942,4.6382799533368864e-05
ENSMUSG00000034755,1.0415021,-7.2236466,0.0015720557411546,0.49071466974140093,0.05518777749355439,0.3764631148494593,0.9223655620844147,4.6381561223814094e-05
ENSMUSG00000027893,-0.2938811,30.987328,0.0015314725042476,0.354746504816153,0.20070955997589937,0.3667442971568919,0.9222003619489443,4.637325406175984e-05
ENSMUSG00000087185,1.2556671,50.649124,0.0005591187810236,0.5125208614332059,0.2755890842663957,0.13388636642162366,0.9219963121212252,4.636299332570669e-05
ENSMUSG00000047787,-0.116976574,-2.8637495,0.0019927883552713,0.37275885046135115,0.07179190769628434,0.4772195819417187,0.9217703400993542,4.635163022240132e-05
